article_id,topic_id,topic_name
4348,4,Crime & Law Enforcement
4349,19,Sports & Competitions
4350,19,Sports & Competitions
4351,12,Technology & Computing
4352,12,Technology & Computing
4353,9,Elections & Politics
4354,16,Healthcare & Medicine
4355,13,Art & Aesthetics
4356,4,Crime & Law Enforcement
4357,5,Thoughts & Opinions
4358,9,Elections & Politics
4359,8,War & Terrorism
4360,19,Sports & Competitions
4361,4,Crime & Law Enforcement
4362,5,Thoughts & Opinions
4363,4,Crime & Law Enforcement
4364,19,Sports & Competitions
4365,4,Crime & Law Enforcement
4366,5,Thoughts & Opinions
4367,8,War & Terrorism
4368,4,Crime & Law Enforcement
4369,9,Elections & Politics
4370,19,Sports & Competitions
4371,2,Environmental & Natural Disasters
4372,1,Entertainment & Media
4373,4,Crime & Law Enforcement
4374,1,Entertainment & Media
4375,4,Crime & Law Enforcement
4376,11,Transportation & Aviation
4377,4,Crime & Law Enforcement
4378,4,Crime & Law Enforcement
4379,15,Urban Life & Infrastructure
4380,3,International Affairs & Military
4381,19,Sports & Competitions
4382,5,Thoughts & Opinions
4383,11,Transportation & Aviation
4384,3,International Affairs & Military
4385,8,War & Terrorism
4386,19,Sports & Competitions
4387,0,Family & Relationships
4388,11,Transportation & Aviation
4389,4,Crime & Law Enforcement
4390,8,War & Terrorism
4391,1,Entertainment & Media
4392,9,Elections & Politics
4393,13,Art & Aesthetics
4394,3,International Affairs & Military
4395,8,War & Terrorism
4396,4,Crime & Law Enforcement
4397,4,Crime & Law Enforcement
4398,17,Social Movements & Protests
4399,5,Thoughts & Opinions
4400,1,Entertainment & Media
4401,19,Sports & Competitions
4402,17,Social Movements & Protests
4403,19,Sports & Competitions
4404,13,Art & Aesthetics
4405,4,Crime & Law Enforcement
4406,10,Economy & Business
4407,12,Technology & Computing
4408,14,Law & Legal Issues
4409,18,Gender & Identity
4410,1,Entertainment & Media
4411,4,Crime & Law Enforcement
4412,19,Sports & Competitions
4413,3,International Affairs & Military
4414,6,Health & Drugs Research
4415,0,Family & Relationships
4416,5,Thoughts & Opinions
4417,4,Crime & Law Enforcement
4418,4,Crime & Law Enforcement
4419,1,Entertainment & Media
4420,13,Art & Aesthetics
4421,8,War & Terrorism
4422,10,Economy & Business
4423,3,International Affairs & Military
4424,3,International Affairs & Military
4425,19,Sports & Competitions
4426,4,Crime & Law Enforcement
4427,19,Sports & Competitions
4428,6,Health & Drugs Research
4429,4,Crime & Law Enforcement
4430,10,Economy & Business
4431,13,Art & Aesthetics
4432,19,Sports & Competitions
4433,1,Entertainment & Media
4434,7,Education & School Safety
4435,6,Health & Drugs Research
4436,19,Sports & Competitions
4437,19,Sports & Competitions
4438,19,Sports & Competitions
4439,10,Economy & Business
4440,12,Technology & Computing
4441,5,Thoughts & Opinions
4442,15,Urban Life & Infrastructure
4443,19,Sports & Competitions
4444,4,Crime & Law Enforcement
4445,10,Economy & Business
4446,4,Crime & Law Enforcement
4447,10,Economy & Business
4448,12,Technology & Computing
4449,5,Thoughts & Opinions
4450,0,Family & Relationships
4451,17,Social Movements & Protests
4452,4,Crime & Law Enforcement
4453,17,Social Movements & Protests
4454,4,Crime & Law Enforcement
4455,0,Family & Relationships
4456,3,International Affairs & Military
4457,1,Entertainment & Media
4458,16,Healthcare & Medicine
4459,19,Sports & Competitions
4460,7,Education & School Safety
4461,0,Family & Relationships
4462,4,Crime & Law Enforcement
4463,1,Entertainment & Media
4464,19,Sports & Competitions
4465,19,Sports & Competitions
4466,4,Crime & Law Enforcement
4467,4,Crime & Law Enforcement
4468,17,Social Movements & Protests
4469,8,War & Terrorism
4470,8,War & Terrorism
4471,6,Health & Drugs Research
4472,4,Crime & Law Enforcement
4473,4,Crime & Law Enforcement
4474,1,Entertainment & Media
4475,1,Entertainment & Media
4476,3,International Affairs & Military
4477,19,Sports & Competitions
4478,4,Crime & Law Enforcement
4479,6,Health & Drugs Research
4480,4,Crime & Law Enforcement
4481,5,Thoughts & Opinions
4482,17,Social Movements & Protests
4483,13,Art & Aesthetics
4484,10,Economy & Business
4485,9,Elections & Politics
4486,19,Sports & Competitions
4487,5,Thoughts & Opinions
4488,19,Sports & Competitions
4489,19,Sports & Competitions
4490,9,Elections & Politics
4491,6,Health & Drugs Research
4492,10,Economy & Business
4493,13,Art & Aesthetics
4494,2,Environmental & Natural Disasters
4495,12,Technology & Computing
4496,4,Crime & Law Enforcement
4497,12,Technology & Computing
4498,4,Crime & Law Enforcement
4499,5,Thoughts & Opinions
4500,10,Economy & Business
4501,8,War & Terrorism
4502,19,Sports & Competitions
4503,17,Social Movements & Protests
4504,1,Entertainment & Media
4505,8,War & Terrorism
4506,15,Urban Life & Infrastructure
4507,11,Transportation & Aviation
4508,2,Environmental & Natural Disasters
4509,17,Social Movements & Protests
4510,13,Art & Aesthetics
4511,4,Crime & Law Enforcement
4512,12,Technology & Computing
4513,4,Crime & Law Enforcement
4514,16,Healthcare & Medicine
4515,9,Elections & Politics
4516,1,Entertainment & Media
4517,14,Law & Legal Issues
4518,8,War & Terrorism
4519,8,War & Terrorism
4520,10,Economy & Business
4521,16,Healthcare & Medicine
4522,4,Crime & Law Enforcement
4523,9,Elections & Politics
4524,13,Art & Aesthetics
4525,0,Family & Relationships
4526,0,Family & Relationships
4527,3,International Affairs & Military
4528,5,Thoughts & Opinions
4529,17,Social Movements & Protests
4530,19,Sports & Competitions
4531,0,Family & Relationships
4532,5,Thoughts & Opinions
4533,4,Crime & Law Enforcement
4534,0,Family & Relationships
4535,19,Sports & Competitions
4536,8,War & Terrorism
4537,19,Sports & Competitions
4538,4,Crime & Law Enforcement
4539,4,Crime & Law Enforcement
4540,13,Art & Aesthetics
4541,1,Entertainment & Media
4542,4,Crime & Law Enforcement
4543,5,Thoughts & Opinions
4544,4,Crime & Law Enforcement
4545,0,Family & Relationships
4546,4,Crime & Law Enforcement
4547,3,International Affairs & Military
4548,17,Social Movements & Protests
4549,1,Entertainment & Media
4550,15,Urban Life & Infrastructure
4551,4,Crime & Law Enforcement
4552,8,War & Terrorism
4553,3,International Affairs & Military
4554,8,War & Terrorism
4555,4,Crime & Law Enforcement
4556,2,Environmental & Natural Disasters
4557,10,Economy & Business
4558,5,Thoughts & Opinions
4559,12,Technology & Computing
4560,4,Crime & Law Enforcement
4561,17,Social Movements & Protests
4562,4,Crime & Law Enforcement
4563,4,Crime & Law Enforcement
4564,5,Thoughts & Opinions
4565,5,Thoughts & Opinions
4566,8,War & Terrorism
4567,4,Crime & Law Enforcement
4568,17,Social Movements & Protests
4569,8,War & Terrorism
4570,14,Law & Legal Issues
4571,19,Sports & Competitions
4572,8,War & Terrorism
4573,5,Thoughts & Opinions
4574,19,Sports & Competitions
4575,11,Transportation & Aviation
4576,5,Thoughts & Opinions
4577,6,Health & Drugs Research
4578,19,Sports & Competitions
4579,4,Crime & Law Enforcement
4580,5,Thoughts & Opinions
4581,1,Entertainment & Media
4582,19,Sports & Competitions
4583,18,Gender & Identity
4584,5,Thoughts & Opinions
4585,6,Health & Drugs Research
4586,8,War & Terrorism
4587,8,War & Terrorism
4588,19,Sports & Competitions
4589,0,Family & Relationships
4590,0,Family & Relationships
4591,5,Thoughts & Opinions
4592,13,Art & Aesthetics
4593,14,Law & Legal Issues
4594,9,Elections & Politics
4595,19,Sports & Competitions
4596,19,Sports & Competitions
4597,15,Urban Life & Infrastructure
4598,8,War & Terrorism
4599,5,Thoughts & Opinions
4600,8,War & Terrorism
4601,0,Family & Relationships
4602,19,Sports & Competitions
4603,5,Thoughts & Opinions
4604,5,Thoughts & Opinions
4605,4,Crime & Law Enforcement
4606,0,Family & Relationships
4607,3,International Affairs & Military
4608,17,Social Movements & Protests
4609,7,Education & School Safety
4610,1,Entertainment & Media
4611,10,Economy & Business
4612,9,Elections & Politics
4613,9,Elections & Politics
4614,15,Urban Life & Infrastructure
4615,8,War & Terrorism
4616,15,Urban Life & Infrastructure
4617,5,Thoughts & Opinions
4618,8,War & Terrorism
4619,10,Economy & Business
4620,17,Social Movements & Protests
4621,17,Social Movements & Protests
4622,5,Thoughts & Opinions
4623,4,Crime & Law Enforcement
4624,6,Health & Drugs Research
4625,4,Crime & Law Enforcement
4626,4,Crime & Law Enforcement
4627,8,War & Terrorism
4628,3,International Affairs & Military
4629,4,Crime & Law Enforcement
4630,4,Crime & Law Enforcement
4631,16,Healthcare & Medicine
4632,19,Sports & Competitions
4633,4,Crime & Law Enforcement
4634,1,Entertainment & Media
4635,4,Crime & Law Enforcement
4636,5,Thoughts & Opinions
4637,19,Sports & Competitions
4638,1,Entertainment & Media
4639,8,War & Terrorism
4640,2,Environmental & Natural Disasters
4641,3,International Affairs & Military
4642,5,Thoughts & Opinions
4643,5,Thoughts & Opinions
4644,4,Crime & Law Enforcement
4645,9,Elections & Politics
4646,5,Thoughts & Opinions
4647,19,Sports & Competitions
4648,0,Family & Relationships
4649,1,Entertainment & Media
4650,2,Environmental & Natural Disasters
4651,3,International Affairs & Military
4652,5,Thoughts & Opinions
4653,14,Law & Legal Issues
4654,9,Elections & Politics
4655,9,Elections & Politics
4656,12,Technology & Computing
4657,11,Transportation & Aviation
4658,4,Crime & Law Enforcement
4659,2,Environmental & Natural Disasters
4660,9,Elections & Politics
4661,19,Sports & Competitions
4662,11,Transportation & Aviation
4663,13,Art & Aesthetics
4664,19,Sports & Competitions
4665,16,Healthcare & Medicine
4666,12,Technology & Computing
4667,2,Environmental & Natural Disasters
4668,13,Art & Aesthetics
4669,1,Entertainment & Media
4670,2,Environmental & Natural Disasters
4671,19,Sports & Competitions
4672,5,Thoughts & Opinions
4673,5,Thoughts & Opinions
4674,19,Sports & Competitions
4675,13,Art & Aesthetics
4676,4,Crime & Law Enforcement
4677,9,Elections & Politics
4678,5,Thoughts & Opinions
4679,2,Environmental & Natural Disasters
4680,16,Healthcare & Medicine
4681,2,Environmental & Natural Disasters
4682,13,Art & Aesthetics
4683,11,Transportation & Aviation
4684,0,Family & Relationships
4685,5,Thoughts & Opinions
4686,0,Family & Relationships
4687,19,Sports & Competitions
4688,8,War & Terrorism
4689,13,Art & Aesthetics
4690,4,Crime & Law Enforcement
4691,19,Sports & Competitions
4692,4,Crime & Law Enforcement
4693,17,Social Movements & Protests
4694,1,Entertainment & Media
4695,4,Crime & Law Enforcement
4696,12,Technology & Computing
4697,3,International Affairs & Military
4698,8,War & Terrorism
4699,15,Urban Life & Infrastructure
4700,13,Art & Aesthetics
4701,19,Sports & Competitions
4702,8,War & Terrorism
4703,9,Elections & Politics
4704,7,Education & School Safety
4705,3,International Affairs & Military
4706,13,Art & Aesthetics
4707,13,Art & Aesthetics
4708,19,Sports & Competitions
4709,1,Entertainment & Media
4710,1,Entertainment & Media
4711,9,Elections & Politics
4712,10,Economy & Business
4713,17,Social Movements & Protests
4714,13,Art & Aesthetics
4715,2,Environmental & Natural Disasters
4716,17,Social Movements & Protests
4717,17,Social Movements & Protests
4718,10,Economy & Business
4719,19,Sports & Competitions
4720,19,Sports & Competitions
4721,8,War & Terrorism
4722,19,Sports & Competitions
4723,19,Sports & Competitions
4724,3,International Affairs & Military
4725,8,War & Terrorism
4726,0,Family & Relationships
4727,13,Art & Aesthetics
4728,6,Health & Drugs Research
4729,3,International Affairs & Military
4730,11,Transportation & Aviation
4731,17,Social Movements & Protests
4732,1,Entertainment & Media
4733,12,Technology & Computing
4734,9,Elections & Politics
4735,19,Sports & Competitions
4736,16,Healthcare & Medicine
4737,19,Sports & Competitions
4738,12,Technology & Computing
4739,19,Sports & Competitions
4740,17,Social Movements & Protests
4741,19,Sports & Competitions
4742,10,Economy & Business
4743,4,Crime & Law Enforcement
4744,13,Art & Aesthetics
4745,9,Elections & Politics
4746,4,Crime & Law Enforcement
4747,13,Art & Aesthetics
4748,10,Economy & Business
4749,0,Family & Relationships
4750,8,War & Terrorism
4751,1,Entertainment & Media
4752,12,Technology & Computing
4753,14,Law & Legal Issues
4754,16,Healthcare & Medicine
4755,18,Gender & Identity
4756,4,Crime & Law Enforcement
4757,16,Healthcare & Medicine
4758,19,Sports & Competitions
4759,5,Thoughts & Opinions
4760,12,Technology & Computing
4761,4,Crime & Law Enforcement
4762,3,International Affairs & Military
4763,4,Crime & Law Enforcement
4764,17,Social Movements & Protests
4765,19,Sports & Competitions
4766,5,Thoughts & Opinions
4767,2,Environmental & Natural Disasters
4768,10,Economy & Business
4769,16,Healthcare & Medicine
4770,15,Urban Life & Infrastructure
4771,3,International Affairs & Military
4772,17,Social Movements & Protests
4773,19,Sports & Competitions
4774,19,Sports & Competitions
4775,19,Sports & Competitions
4776,4,Crime & Law Enforcement
4777,17,Social Movements & Protests
4778,8,War & Terrorism
4779,5,Thoughts & Opinions
4780,4,Crime & Law Enforcement
4781,9,Elections & Politics
4782,8,War & Terrorism
4783,9,Elections & Politics
4784,3,International Affairs & Military
4785,4,Crime & Law Enforcement
4786,17,Social Movements & Protests
4787,9,Elections & Politics
4788,19,Sports & Competitions
4789,4,Crime & Law Enforcement
4790,5,Thoughts & Opinions
4791,13,Art & Aesthetics
4792,0,Family & Relationships
4793,1,Entertainment & Media
4794,8,War & Terrorism
4795,0,Family & Relationships
4796,13,Art & Aesthetics
4797,13,Art & Aesthetics
4798,7,Education & School Safety
4799,17,Social Movements & Protests
4800,19,Sports & Competitions
4801,14,Law & Legal Issues
4802,15,Urban Life & Infrastructure
4803,4,Crime & Law Enforcement
4804,5,Thoughts & Opinions
4805,15,Urban Life & Infrastructure
4806,19,Sports & Competitions
4807,5,Thoughts & Opinions
4808,19,Sports & Competitions
4809,19,Sports & Competitions
4810,4,Crime & Law Enforcement
4811,16,Healthcare & Medicine
4812,7,Education & School Safety
4813,9,Elections & Politics
4814,2,Environmental & Natural Disasters
4815,6,Health & Drugs Research
4816,4,Crime & Law Enforcement
4817,17,Social Movements & Protests
4818,4,Crime & Law Enforcement
4819,9,Elections & Politics
4820,5,Thoughts & Opinions
4821,10,Economy & Business
4822,0,Family & Relationships
4823,17,Social Movements & Protests
4824,15,Urban Life & Infrastructure
4825,5,Thoughts & Opinions
4826,2,Environmental & Natural Disasters
4827,1,Entertainment & Media
4828,17,Social Movements & Protests
4829,8,War & Terrorism
4830,4,Crime & Law Enforcement
4831,7,Education & School Safety
4832,1,Entertainment & Media
4833,8,War & Terrorism
4834,9,Elections & Politics
4835,4,Crime & Law Enforcement
4836,19,Sports & Competitions
4837,5,Thoughts & Opinions
4838,2,Environmental & Natural Disasters
4839,1,Entertainment & Media
4840,11,Transportation & Aviation
4841,16,Healthcare & Medicine
4842,4,Crime & Law Enforcement
4843,5,Thoughts & Opinions
4844,4,Crime & Law Enforcement
4845,5,Thoughts & Opinions
4846,19,Sports & Competitions
4847,3,International Affairs & Military
4848,14,Law & Legal Issues
4849,3,International Affairs & Military
4850,12,Technology & Computing
4851,1,Entertainment & Media
4852,5,Thoughts & Opinions
4853,3,International Affairs & Military
4854,2,Environmental & Natural Disasters
4855,4,Crime & Law Enforcement
4856,4,Crime & Law Enforcement
4857,0,Family & Relationships
4858,16,Healthcare & Medicine
4859,17,Social Movements & Protests
4860,0,Family & Relationships
4861,4,Crime & Law Enforcement
4862,4,Crime & Law Enforcement
4863,16,Healthcare & Medicine
4864,4,Crime & Law Enforcement
4865,2,Environmental & Natural Disasters
4866,5,Thoughts & Opinions
4867,11,Transportation & Aviation
4868,8,War & Terrorism
4869,16,Healthcare & Medicine
4870,19,Sports & Competitions
4871,8,War & Terrorism
4872,4,Crime & Law Enforcement
4873,1,Entertainment & Media
4874,9,Elections & Politics
4875,10,Economy & Business
4876,8,War & Terrorism
4877,19,Sports & Competitions
4878,3,International Affairs & Military
4879,8,War & Terrorism
4880,17,Social Movements & Protests
4881,19,Sports & Competitions
4882,10,Economy & Business
